date,commodity,market,state,variety,min_price,max_price,modal_price,avg_price
2024-11-21,Groundnut,Rajkot Market,Gujarat,GG-20,4816,5541,5178,5397
2024-11-21,Maize,Nizamabad APMC,Telangana,DHM-117,1924,2214,2069,1972
2024-11-21,Turmeric,Nizamabad Market,Telangana,Rajapuri,7506,8635,8070,7785
2024-11-21,Chilli,Guntur APMC,Andhra Pradesh,S-334,7535,8669,8102,8511
2024-11-21,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2055,2364,2210,2180
2024-11-21,Tomato,Kolar Market,Karnataka,Hybrid,1718,1976,1847,1868
2024-11-21,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1330,1530,1430,1453
2024-11-21,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5398,6211,5804,5813
2024-11-22,Wheat,Azadpur Mandi,Delhi,HD-2967,2370,2726,2548,2490
2024-11-22,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2946,3390,3168,3320
2024-11-22,Cotton,Adilabad APMC,Telangana,Bt Cotton,6290,7237,6763,7056
2024-11-22,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4543,5227,4885,4669
2024-11-22,Groundnut,Rajkot Market,Gujarat,GG-20,4911,5650,5280,5396
2024-11-22,Maize,Nizamabad APMC,Telangana,DHM-117,1887,2171,2029,1972
2024-11-22,Turmeric,Nizamabad Market,Telangana,Rajapuri,7250,8342,7796,7782
2024-11-22,Chilli,Guntur APMC,Andhra Pradesh,S-334,7784,8955,8370,8509
2024-11-22,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2115,2433,2274,2179
2024-11-22,Tomato,Kolar Market,Karnataka,Hybrid,1806,2078,1942,1868
2024-11-22,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1362,1567,1465,1453
2024-11-22,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5230,6018,5624,5811
2024-11-23,Wheat,Azadpur Mandi,Delhi,HD-2967,2218,2552,2385,2490
2024-11-23,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3115,3584,3350,3319
2024-11-23,Cotton,Adilabad APMC,Telangana,Bt Cotton,6511,7491,7001,7054
2024-11-23,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4378,5037,4708,4668
2024-11-23,Groundnut,Rajkot Market,Gujarat,GG-20,4808,5532,5170,5394
2024-11-23,Maize,Nizamabad APMC,Telangana,DHM-117,1826,2101,1963,1971
2024-11-23,Turmeric,Nizamabad Market,Telangana,Rajapuri,6904,7944,7424,7780
2024-11-23,Chilli,Guntur APMC,Andhra Pradesh,S-334,7812,8988,8400,8506
2024-11-23,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1936,2228,2082,2178
2024-11-23,Tomato,Kolar Market,Karnataka,Hybrid,1680,1933,1806,1867
2024-11-23,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1293,1488,1391,1452
2024-11-23,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5579,6419,5999,5809
2024-11-24,Wheat,Azadpur Mandi,Delhi,HD-2967,2328,2678,2503,2489
2024-11-24,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3209,3692,3450,3318
2024-11-24,Cotton,Adilabad APMC,Telangana,Bt Cotton,6254,7196,6725,7052
2024-11-24,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4360,5016,4688,4666
2024-11-24,Groundnut,Rajkot Market,Gujarat,GG-20,5093,5859,5476,5392
2024-11-24,Maize,Nizamabad APMC,Telangana,DHM-117,1756,2021,1889,1970
2024-11-24,Turmeric,Nizamabad Market,Telangana,Rajapuri,7004,8058,7531,7777
2024-11-24,Chilli,Guntur APMC,Andhra Pradesh,S-334,7637,8786,8211,8503
2024-11-24,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1935,2227,2081,2178
2024-11-24,Tomato,Kolar Market,Karnataka,Hybrid,1799,2070,1935,1867
2024-11-24,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1340,1541,1440,1452
2024-11-24,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5404,6217,5810,5807
2024-11-25,Wheat,Azadpur Mandi,Delhi,HD-2967,2285,2629,2457,2488
2024-11-25,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2973,3421,3197,3317
2024-11-25,Cotton,Adilabad APMC,Telangana,Bt Cotton,6386,7348,6867,7049
2024-11-25,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4548,5232,4890,4665
2024-11-25,Groundnut,Rajkot Market,Gujarat,GG-20,4892,5628,5260,5391
2024-11-25,Maize,Nizamabad APMC,Telangana,DHM-117,1752,2016,1884,1970
2024-11-25,Turmeric,Nizamabad Market,Telangana,Rajapuri,7162,8240,7701,7775
2024-11-25,Chilli,Guntur APMC,Andhra Pradesh,S-334,7554,8691,8123,8501
2024-11-25,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1931,2222,2076,2177
2024-11-25,Tomato,Kolar Market,Karnataka,Hybrid,1693,1948,1820,1866
2024-11-25,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1368,1573,1471,1451
2024-11-25,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5353,6158,5755,5805
2024-11-26,Wheat,Azadpur Mandi,Delhi,HD-2967,2396,2757,2577,2487
2024-11-26,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3094,3560,3327,3316
2024-11-26,Cotton,Adilabad APMC,Telangana,Bt Cotton,6392,7354,6873,7047
2024-11-26,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4176,4804,4490,4663
2024-11-26,Groundnut,Rajkot Market,Gujarat,GG-20,4877,5611,5244,5389
2024-11-26,Maize,Nizamabad APMC,Telangana,DHM-117,1814,2087,1950,1969
2024-11-26,Turmeric,Nizamabad Market,Telangana,Rajapuri,7501,8630,8065,7772
2024-11-26,Chilli,Guntur APMC,Andhra Pradesh,S-334,8261,9504,8883,8498
2024-11-26,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2021,2325,2173,2176
2024-11-26,Tomato,Kolar Market,Karnataka,Hybrid,1759,2024,1892,1865
2024-11-26,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1387,1596,1491,1451
2024-11-26,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5200,5983,5592,5803
2024-11-27,Wheat,Azadpur Mandi,Delhi,HD-2967,2245,2583,2414,2486
2024-11-27,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3034,3490,3262,3315
2024-11-27,Cotton,Adilabad APMC,Telangana,Bt Cotton,6316,7267,6791,7045
2024-11-27,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4239,4877,4558,4662
2024-11-27,Groundnut,Rajkot Market,Gujarat,GG-20,4848,5578,5213,5387
2024-11-27,Maize,Nizamabad APMC,Telangana,DHM-117,1884,2168,2026,1968
2024-11-27,Turmeric,Nizamabad Market,Telangana,Rajapuri,7125,8198,7662,7770
2024-11-27,Chilli,Guntur APMC,Andhra Pradesh,S-334,7530,8663,8096,8495
2024-11-27,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2032,2338,2185,2176
2024-11-27,Tomato,Kolar Market,Karnataka,Hybrid,1701,1957,1829,1865
2024-11-27,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1375,1582,1478,1450
2024-11-27,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5472,6296,5884,5802
2024-11-28,Wheat,Azadpur Mandi,Delhi,HD-2967,2384,2743,2563,2486
2024-11-28,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3163,3640,3402,3314
2024-11-28,Cotton,Adilabad APMC,Telangana,Bt Cotton,6867,7901,7384,7043
2024-11-28,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4485,5161,4823,4661
2024-11-28,Groundnut,Rajkot Market,Gujarat,GG-20,4793,5515,5154,5385
2024-11-28,Maize,Nizamabad APMC,Telangana,DHM-117,1815,2088,1951,1968
2024-11-28,Turmeric,Nizamabad Market,Telangana,Rajapuri,7513,8644,8079,7768
2024-11-28,Chilli,Guntur APMC,Andhra Pradesh,S-334,8164,9393,8779,8493
2024-11-28,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2019,2323,2171,2175
2024-11-28,Tomato,Kolar Market,Karnataka,Hybrid,1649,1897,1773,1864
2024-11-28,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1378,1586,1482,1450
2024-11-28,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5561,6398,5979,5800
2024-11-29,Wheat,Azadpur Mandi,Delhi,HD-2967,2382,2741,2561,2485
2024-11-29,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3042,3500,3271,3313
2024-11-29,Cotton,Adilabad APMC,Telangana,Bt Cotton,6293,7240,6767,7040
2024-11-29,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4414,5078,4746,4659
2024-11-29,Groundnut,Rajkot Market,Gujarat,GG-20,4989,5740,5364,5384
2024-11-29,Maize,Nizamabad APMC,Telangana,DHM-117,1863,2144,2004,1967
2024-11-29,Turmeric,Nizamabad Market,Telangana,Rajapuri,7566,8704,8135,7765
2024-11-29,Chilli,Guntur APMC,Andhra Pradesh,S-334,7872,9057,8465,8490
2024-11-29,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1968,2264,2116,2174
2024-11-29,Tomato,Kolar Market,Karnataka,Hybrid,1814,2087,1951,1864
2024-11-29,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1330,1530,1430,1449
2024-11-29,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5589,6431,6010,5798
2024-11-30,Wheat,Azadpur Mandi,Delhi,HD-2967,2310,2658,2484,2484
2024-11-30,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3033,3490,3261,3312
2024-11-30,Cotton,Adilabad APMC,Telangana,Bt Cotton,6810,7835,7323,7038
2024-11-30,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4398,5060,4729,4658
2024-11-30,Groundnut,Rajkot Market,Gujarat,GG-20,4801,5524,5163,5382
2024-11-30,Maize,Nizamabad APMC,Telangana,DHM-117,1835,2111,1973,1967
2024-11-30,Turmeric,Nizamabad Market,Telangana,Rajapuri,7380,8491,7936,7763
2024-11-30,Chilli,Guntur APMC,Andhra Pradesh,S-334,7989,9192,8590,8487
2024-11-30,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2083,2396,2240,2174
2024-11-30,Tomato,Kolar Market,Karnataka,Hybrid,1814,2087,1950,1863
2024-11-30,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1414,1627,1521,1449
2024-11-30,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5481,6306,5894,5796
2024-12-01,Wheat,Azadpur Mandi,Delhi,HD-2967,2225,2560,2393,2483
2024-12-01,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2970,3417,3193,3311
2024-12-01,Cotton,Adilabad APMC,Telangana,Bt Cotton,6358,7315,6836,7036
2024-12-01,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4524,5205,4865,4656
2024-12-01,Groundnut,Rajkot Market,Gujarat,GG-20,5231,6018,5625,5380
2024-12-01,Maize,Nizamabad APMC,Telangana,DHM-117,1893,2178,2036,1966
2024-12-01,Turmeric,Nizamabad Market,Telangana,Rajapuri,7291,8389,7840,7760
2024-12-01,Chilli,Guntur APMC,Andhra Pradesh,S-334,8154,9381,8767,8484
2024-12-01,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2101,2417,2259,2173
2024-12-01,Tomato,Kolar Market,Karnataka,Hybrid,1677,1930,1804,1862
2024-12-01,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1351,1555,1453,1449
2024-12-01,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5214,5999,5607,5794
2024-12-02,Wheat,Azadpur Mandi,Delhi,HD-2967,2365,2721,2543,2482
2024-12-02,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3204,3687,3445,3310
2024-12-02,Cotton,Adilabad APMC,Telangana,Bt Cotton,6465,7438,6951,7034
2024-12-02,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4289,4935,4612,4655
2024-12-02,Groundnut,Rajkot Market,Gujarat,GG-20,5068,5831,5450,5379
2024-12-02,Maize,Nizamabad APMC,Telangana,DHM-117,1870,2151,2010,1965
2024-12-02,Turmeric,Nizamabad Market,Telangana,Rajapuri,7195,8278,7737,7758
2024-12-02,Chilli,Guntur APMC,Andhra Pradesh,S-334,8276,9522,8899,8482
2024-12-02,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2023,2328,2176,2172
2024-12-02,Tomato,Kolar Market,Karnataka,Hybrid,1814,2087,1951,1862
2024-12-02,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1402,1613,1507,1448
2024-12-02,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5623,6470,6046,5792
2024-12-03,Wheat,Azadpur Mandi,Delhi,HD-2967,2248,2586,2417,2482
2024-12-03,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3123,3593,3358,3309
2024-12-03,Cotton,Adilabad APMC,Telangana,Bt Cotton,6304,7253,6778,7031
2024-12-03,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4317,4967,4642,4653
2024-12-03,Groundnut,Rajkot Market,Gujarat,GG-20,5110,5879,5495,5377
2024-12-03,Maize,Nizamabad APMC,Telangana,DHM-117,1773,2040,1907,1965
2024-12-03,Turmeric,Nizamabad Market,Telangana,Rajapuri,6927,7970,7448,7755
2024-12-03,Chilli,Guntur APMC,Andhra Pradesh,S-334,8033,9242,8637,8479
2024-12-03,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2027,2332,2179,2171
2024-12-03,Tomato,Kolar Market,Karnataka,Hybrid,1706,1963,1834,1861
2024-12-03,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1314,1512,1413,1448
2024-12-03,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5446,6266,5856,5791
2024-12-04,Wheat,Azadpur Mandi,Delhi,HD-2967,2197,2528,2363,2481
2024-12-04,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3223,3708,3465,3308
2024-12-04,Cotton,Adilabad APMC,Telangana,Bt Cotton,6331,7285,6808,7029
2024-12-04,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4522,5203,4862,4652
2024-12-04,Groundnut,Rajkot Market,Gujarat,GG-20,5108,5877,5492,5375
2024-12-04,Maize,Nizamabad APMC,Telangana,DHM-117,1771,2037,1904,1964
2024-12-04,Turmeric,Nizamabad Market,Telangana,Rajapuri,7036,8095,7566,7753
2024-12-04,Chilli,Guntur APMC,Andhra Pradesh,S-334,7559,8697,8128,8476
2024-12-04,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1983,2282,2132,2171
2024-12-04,Tomato,Kolar Market,Karnataka,Hybrid,1712,1969,1840,1861
2024-12-04,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1372,1578,1475,1447
2024-12-04,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5639,6488,6064,5789
2024-12-05,Wheat,Azadpur Mandi,Delhi,HD-2967,2383,2741,2562,2480
2024-12-05,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3219,3703,3461,3307
2024-12-05,Cotton,Adilabad APMC,Telangana,Bt Cotton,6550,7536,7043,7027
2024-12-05,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4267,4909,4588,4650
2024-12-05,Groundnut,Rajkot Market,Gujarat,GG-20,4997,5749,5373,5374
2024-12-05,Maize,Nizamabad APMC,Telangana,DHM-117,1822,2097,1959,1963
2024-12-05,Turmeric,Nizamabad Market,Telangana,Rajapuri,7140,8214,7677,7750
2024-12-05,Chilli,Guntur APMC,Andhra Pradesh,S-334,8157,9385,8771,8474
2024-12-05,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1953,2247,2100,2170
2024-12-05,Tomato,Kolar Market,Karnataka,Hybrid,1814,2087,1950,1860
2024-12-05,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1387,1596,1491,1447
2024-12-05,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5443,6262,5853,5787
2024-12-06,Wheat,Azadpur Mandi,Delhi,HD-2967,2390,2750,2570,2479
2024-12-06,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2983,3432,3208,3306
2024-12-06,Cotton,Adilabad APMC,Telangana,Bt Cotton,6393,7355,6874,7025
2024-12-06,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4132,4754,4443,4649
2024-12-06,Groundnut,Rajkot Market,Gujarat,GG-20,5086,5852,5469,5372
2024-12-06,Maize,Nizamabad APMC,Telangana,DHM-117,1837,2113,1975,1963
2024-12-06,Turmeric,Nizamabad Market,Telangana,Rajapuri,6888,7925,7407,7748
2024-12-06,Chilli,Guntur APMC,Andhra Pradesh,S-334,8167,9397,8782,8471
2024-12-06,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2032,2338,2185,2169
2024-12-06,Tomato,Kolar Market,Karnataka,Hybrid,1706,1962,1834,1859
2024-12-06,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1375,1582,1478,1446
2024-12-06,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5471,6295,5883,5785
2024-12-07,Wheat,Azadpur Mandi,Delhi,HD-2967,2191,2520,2355,2479
2024-12-07,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2971,3418,3194,3305
2024-12-07,Cotton,Adilabad APMC,Telangana,Bt Cotton,6814,7839,7327,7022
2024-12-07,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4345,4999,4672,4647
2024-12-07,Groundnut,Rajkot Market,Gujarat,GG-20,4987,5737,5362,5370
2024-12-07,Maize,Nizamabad APMC,Telangana,DHM-117,1910,2198,2054,1962
2024-12-07,Turmeric,Nizamabad Market,Telangana,Rajapuri,6908,7948,7428,7745
2024-12-07,Chilli,Guntur APMC,Andhra Pradesh,S-334,8057,9270,8663,8468
2024-12-07,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2000,2301,2150,2169
2024-12-07,Tomato,Kolar Market,Karnataka,Hybrid,1750,2014,1882,1859
2024-12-07,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1374,1581,1477,1446
2024-12-07,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5444,6263,5853,5783
2024-12-08,Wheat,Azadpur Mandi,Delhi,HD-2967,2240,2577,2408,2478
2024-12-08,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3184,3663,3423,3304
2024-12-08,Cotton,Adilabad APMC,Telangana,Bt Cotton,6367,7326,6846,7020
2024-12-08,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4294,4940,4617,4646
2024-12-08,Groundnut,Rajkot Market,Gujarat,GG-20,5233,6021,5627,5368
2024-12-08,Maize,Nizamabad APMC,Telangana,DHM-117,1894,2180,2037,1962
2024-12-08,Turmeric,Nizamabad Market,Telangana,Rajapuri,7075,8140,7607,7743
2024-12-08,Chilli,Guntur APMC,Andhra Pradesh,S-334,7727,8890,8308,8466
2024-12-08,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2080,2393,2236,2168
2024-12-08,Tomato,Kolar Market,Karnataka,Hybrid,1791,2060,1925,1858
2024-12-08,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1345,1548,1446,1445
2024-12-08,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5292,6089,5690,5781
2024-12-09,Wheat,Azadpur Mandi,Delhi,HD-2967,2246,2584,2415,2477
2024-12-09,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2961,3407,3184,3303
2024-12-09,Cotton,Adilabad APMC,Telangana,Bt Cotton,6558,7545,7052,7018
2024-12-09,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4111,4729,4420,4644
2024-12-09,Groundnut,Rajkot Market,Gujarat,GG-20,4806,5529,5168,5367
2024-12-09,Maize,Nizamabad APMC,Telangana,DHM-117,1870,2151,2011,1961
2024-12-09,Turmeric,Nizamabad Market,Telangana,Rajapuri,7220,8307,7763,7740
2024-12-09,Chilli,Guntur APMC,Andhra Pradesh,S-334,8036,9246,8641,8463
2024-12-09,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2043,2351,2197,2167
2024-12-09,Tomato,Kolar Market,Karnataka,Hybrid,1812,2084,1948,1858
2024-12-09,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1306,1503,1405,1445
2024-12-09,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5329,6131,5730,5780
2024-12-10,Wheat,Azadpur Mandi,Delhi,HD-2967,2259,2600,2429,2476
2024-12-10,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2995,3446,3220,3302
2024-12-10,Cotton,Adilabad APMC,Telangana,Bt Cotton,6505,7484,6995,7016
2024-12-10,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4526,5207,4866,4643
2024-12-10,Groundnut,Rajkot Market,Gujarat,GG-20,4927,5669,5298,5365
2024-12-10,Maize,Nizamabad APMC,Telangana,DHM-117,1865,2146,2006,1960
2024-12-10,Turmeric,Nizamabad Market,Telangana,Rajapuri,7309,8410,7860,7738
2024-12-10,Chilli,Guntur APMC,Andhra Pradesh,S-334,7985,9187,8586,8460
2024-12-10,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1918,2207,2062,2167
2024-12-10,Tomato,Kolar Market,Karnataka,Hybrid,1754,2018,1886,1857
2024-12-10,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1373,1580,1477,1444
2024-12-10,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5326,6128,5727,5778
2024-12-11,Wheat,Azadpur Mandi,Delhi,HD-2967,2253,2592,2422,2475
2024-12-11,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3102,3569,3335,3300
2024-12-11,Cotton,Adilabad APMC,Telangana,Bt Cotton,6841,7871,7356,7014
2024-12-11,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4218,4852,4535,4641
2024-12-11,Groundnut,Rajkot Market,Gujarat,GG-20,4871,5605,5238,5363
2024-12-11,Maize,Nizamabad APMC,Telangana,DHM-117,1754,2018,1886,1960
2024-12-11,Turmeric,Nizamabad Market,Telangana,Rajapuri,6988,8040,7514,7735
2024-12-11,Chilli,Guntur APMC,Andhra Pradesh,S-334,7641,8791,8216,8457
2024-12-11,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1927,2218,2073,2166
2024-12-11,Tomato,Kolar Market,Karnataka,Hybrid,1643,1890,1767,1857
2024-12-11,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1277,1469,1373,1444
2024-12-11,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5137,5911,5524,5776
2024-12-12,Wheat,Azadpur Mandi,Delhi,HD-2967,2188,2517,2352,2475
2024-12-12,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3016,3470,3243,3299
2024-12-12,Cotton,Adilabad APMC,Telangana,Bt Cotton,6697,7706,7201,7011
2024-12-12,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4505,5184,4844,4640
2024-12-12,Groundnut,Rajkot Market,Gujarat,GG-20,4926,5667,5296,5362
2024-12-12,Maize,Nizamabad APMC,Telangana,DHM-117,1902,2188,2045,1959
2024-12-12,Turmeric,Nizamabad Market,Telangana,Rajapuri,7337,8442,7890,7733
2024-12-12,Chilli,Guntur APMC,Andhra Pradesh,S-334,7526,8659,8093,8455
2024-12-12,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1916,2205,2060,2165
2024-12-12,Tomato,Kolar Market,Karnataka,Hybrid,1748,2011,1880,1856
2024-12-12,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1402,1613,1507,1443
2024-12-12,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5459,6281,5870,5774
2024-12-13,Wheat,Azadpur Mandi,Delhi,HD-2967,2238,2575,2407,2474
2024-12-13,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3140,3612,3376,3298
2024-12-13,Cotton,Adilabad APMC,Telangana,Bt Cotton,6213,7149,6681,7009
2024-12-13,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4370,5028,4699,4638
2024-12-13,Groundnut,Rajkot Market,Gujarat,GG-20,4767,5485,5126,5360
2024-12-13,Maize,Nizamabad APMC,Telangana,DHM-117,1759,2024,1891,1958
2024-12-13,Turmeric,Nizamabad Market,Telangana,Rajapuri,7340,8444,7892,7731
2024-12-13,Chilli,Guntur APMC,Andhra Pradesh,S-334,7753,8920,8337,8452
2024-12-13,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1963,2259,2111,2165
2024-12-13,Tomato,Kolar Market,Karnataka,Hybrid,1727,1987,1857,1855
2024-12-13,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1276,1468,1372,1443
2024-12-13,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5283,6078,5680,5772
2024-12-14,Wheat,Azadpur Mandi,Delhi,HD-2967,2384,2743,2564,2473
2024-12-14,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3180,3658,3419,3297
2024-12-14,Cotton,Adilabad APMC,Telangana,Bt Cotton,6496,7474,6985,7007
2024-12-14,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4299,4946,4622,4637
2024-12-14,Groundnut,Rajkot Market,Gujarat,GG-20,5195,5978,5586,5358
2024-12-14,Maize,Nizamabad APMC,Telangana,DHM-117,1888,2172,2030,1958
2024-12-14,Turmeric,Nizamabad Market,Telangana,Rajapuri,7168,8247,7707,7728
2024-12-14,Chilli,Guntur APMC,Andhra Pradesh,S-334,8224,9462,8843,8449
2024-12-14,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1967,2263,2115,2164
2024-12-14,Tomato,Kolar Market,Karnataka,Hybrid,1754,2018,1886,1855
2024-12-14,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1388,1596,1492,1443
2024-12-14,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5540,6374,5957,5770
2024-12-15,Wheat,Azadpur Mandi,Delhi,HD-2967,2217,2551,2384,2472
2024-12-15,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2977,3425,3201,3296
2024-12-15,Cotton,Adilabad APMC,Telangana,Bt Cotton,6521,7502,7011,7005
2024-12-15,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4451,5121,4786,4635
2024-12-15,Groundnut,Rajkot Market,Gujarat,GG-20,5166,5944,5555,5356
2024-12-15,Maize,Nizamabad APMC,Telangana,DHM-117,1750,2013,1882,1957
2024-12-15,Turmeric,Nizamabad Market,Telangana,Rajapuri,7404,8518,7961,7726
2024-12-15,Chilli,Guntur APMC,Andhra Pradesh,S-334,8185,9418,8802,8447
2024-12-15,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2020,2324,2172,2163
2024-12-15,Tomato,Kolar Market,Karnataka,Hybrid,1672,1924,1798,1854
2024-12-15,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1362,1567,1464,1442
2024-12-15,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5146,5920,5533,5768
2024-12-16,Wheat,Azadpur Mandi,Delhi,HD-2967,2402,2763,2583,2471
2024-12-16,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3150,3625,3388,3295
2024-12-16,Cotton,Adilabad APMC,Telangana,Bt Cotton,6543,7528,7035,7002
2024-12-16,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4279,4923,4601,4634
2024-12-16,Groundnut,Rajkot Market,Gujarat,GG-20,5218,6004,5611,5355
2024-12-16,Maize,Nizamabad APMC,Telangana,DHM-117,1736,1998,1867,1957
